"data_id","none_ps_min","none_ps_max","deterministic_truncation_ps_min","deterministic_truncation_ps_max","adaptive_truncation_ps_min","adaptive_truncation_ps_max","isotonic_regression_ps_min","isotonic_regression_ps_max"
"761ad5a9a24a4b8da393e2fde67a0dc4",0.00325063848868012,0.99396425485611,0.114446644838088,0.885553355161912,0.00325063848868012,0.99396425485611,0,1
"3a20dcfef3874af4aa6449c686e71800",0.00103361112996936,0.994995832443237,0.114446644838088,0.885553355161912,0.00103361112996936,0.994995832443237,0,1
"ec737cd022c8496f8a41be1849589917",0.00239502475596964,0.993640959262848,0.114446644838088,0.885553355161912,0.00239502475596964,0.993640959262848,0,1
"b096b757d53847eb8c79cd41c94b096c",0.00324843428097665,0.978562772274017,0.114446644838088,0.885553355161912,0.00324843428097665,0.978562772274017,0,1
"2186ea75da6241cb976b45395c482f98",0.00269563915207982,0.995423853397369,0.114446644838088,0.885553355161912,0.00543518805065404,0.994564811949346,0,1
"5b7c4a911d0e41db856871fcc68153fa",0.00754734454676509,0.996647417545319,0.114446644838088,0.885553355161912,0.00754734454676509,0.996647417545319,0,1
"fd9ed3a0a4734a43b7a088394bd0815a",0.00454103713855147,0.990399897098541,0.114446644838088,0.885553355161912,0.00454103713855147,0.990399897098541,0,1
"895fd70974c345e9967225ad4b3a80b7",0.318289905786514,0.914109468460083,0.318289905786514,0.885553355161912,0.318289905786514,0.914109468460083,0.433262711864407,1
"fbcd29f87cc54b51a3f97e984f79f143",0.0861596986651421,0.46257883310318,0.114446644838088,0.46257883310318,0.12663351425683,0.46257883310318,0.106382978723404,0.5
"0674b56c741043c29870f5e90c51e93d",0.264931380748749,0.76782751083374,0.264931380748749,0.76782751083374,0.295774656385157,0.704225343614843,0.315789473684211,1
"c9722c8dd35747dcb03298edebc18f5d",0.350147843360901,0.999382376670837,0.350147843360901,0.936094445341167,0.350147843360901,0.999382376670837,0.354585152838428,1
"444e564137774eb3b7adafe86ddd88a3",0.00503852497786283,0.995945036411285,0.0639055546588329,0.936094445341167,0.00503852497786283,0.995945036411285,0,1
"cc197ee6fa4d43a28e30239eca28b6a1",0.0115383584052324,0.989929497241974,0.0639055546588329,0.936094445341167,0.0115383584052324,0.9891293048729,0,0.998529411764706
"7323d2663b8c4bf08f84fd9a606c1a2b",0.0111268488690257,0.994552314281464,0.0639055546588329,0.936094445341167,0.0111268488690257,0.994552314281464,0,1
"83a2888cd7fe4dc889ce778d665c4beb",0.0088499104604125,0.992327630519867,0.0639055546588329,0.936094445341167,0.0088499104604125,0.992327630519867,0,1
"019988f4ca6a4cbfb6d2eaf77ba6a500",0.0261335223913193,0.915723323822021,0.0639055546588329,0.915723323822021,0.0261335223913193,0.915723323822021,0,1
"12a0de12be52499b91d15b7bd64c3383",0.00404592277482152,0.996396243572235,0.0639055546588329,0.936094445341167,0.00404592277482152,0.996396243572235,0,1
"5719c929aca14532aca42903c1f6294e",0.00921222101897001,0.989095747470856,0.0639055546588329,0.936094445341167,0.00921222101897001,0.989095747470856,0,1
"4524e53fca544ddd848f21054a223c1e",0.0937532112002373,0.901377737522125,0.0937532112002373,0.901377737522125,0.0937532112002373,0.901377737522125,0.03125,0.964912280701754
"0aab35192ac34f278bf59e48977340d0",0.397667855024338,0.942757666110992,0.397667855024338,0.936094445341167,0.397667855024338,0.932285789041628,0.493522774759716,0.96969696969697
"45958541859340cdae2603571d7ad169",0.345515996217728,0.645338118076324,0.345515996217728,0.645338118076324,0.485041677687493,0.514958322312507,0.473684210526316,0.58
"3296d0970b2449dc985b520c47236434",0.271762639284134,0.699402868747711,0.271762639284134,0.699402868747711,0.351671394204869,0.648328605795131,0.3125,1
"e75d232e48cb45f381ea8937bf5ad43e",0.448935240507126,0.770098626613617,0.448935240507126,0.770098626613617,0.448935240507126,0.689170122713991,0.456611570247934,0.807692307692308
"e2ae0a0ee0d9439db044e418040abb40",0.24428154528141,0.739655613899231,0.24428154528141,0.739655613899231,0.417239057372724,0.582760942627276,0,0.730769230769231
"326500377cc94ecf8af15514b8f92bd2",0.428515017032623,0.638457119464874,0.428515017032623,0.638457119464874,0.489633875593207,0.510366124406793,0.485221674876847,0.515625
"a9edae196ada4731971351ccad05961a",0.00447150366380811,0.964891254901886,0.0639055546588329,0.936094445341167,0.00447150366380811,0.964891254901886,0,1
"85f18a8d53084b0da382ed429a39932f",0.339227676391602,0.735654175281525,0.339227676391602,0.735654175281525,0.489196200067235,0.510803799932765,0.481976508707979,0.666666666666667
"3ace3408fb914f889cf4d791d9757c03",0.252789884805679,0.787120997905731,0.252789884805679,0.787120997905731,0.252789884805679,0.787120997905731,0,0.8
"e2c3a1727fab41719646ce5c9335a612",0.0271465480327606,0.910026133060455,0.0639055546588329,0.910026133060455,0.0271465480327606,0.910026133060455,0,1
"cb6ca403dac24521a260004712c8a001",0.00611540675163269,0.989318430423737,0.0639055546588329,0.936094445341167,0.00611540675163269,0.989318430423737,0,1
"7639098d98454c739765ba42ad390960",0.0301043316721916,0.928128361701965,0.0639055546588329,0.928128361701965,0.0301043316721916,0.928128361701965,0,0.96031746031746
"82889d388681458da4438d79e64fc18e",0.0131161781027913,0.993449628353119,0.0639055546588329,0.936094445341167,0.0131161781027913,0.992824195327804,0,0.998307952622673
